100	98	96	99	95	97	94	89	93	91	92	83	90	88	87	86	85	79	81	84	82	80	77	78	75	68	74	73	71	72	70	76	67	69	66	64	65	56	63	62	61	60	57	59	54	58	55	53	52	45	51	49	50	48	44	47	46	42	41	38	43	39	36	40	29	37	35	34	33	27	31	32	28	30	22	26	24	25	23	20	21	19	18	17	14	16	15	12	10	13	9	1	6	8	7	5	11	2	4	3	
100	96	95	99	98	97	94	91	92	93	90	86	88	89	87	84	82	83	85	81	80	78	79	77	76	70	75	74	72	73	71	67	69	66	65	68	64	57	63	61	62	60	56	58	55	59	54	53	51	45	52	50	49	47	48	46	44	41	39	37	43	38	36	42	28	40	33	32	35	31	30	34	27	29	24	25	23	26	20	22	19	21	15	12	17	18	14	16	13	10	11	2	8	9	5	4	7	3	1	6	
100	96	95	99	97	98	94	91	92	93	89	85	88	90	87	86	84	80	79	83	81	82	76	78	77	70	73	75	72	74	71	67	68	69	66	65	64	56	62	63	59	58	60	61	54	57	55	53	52	43	51	49	50	48	44	47	46	45	42	39	41	40	38	35	36	34	37	33	29	30	32	28	31	27	24	26	22	25	21	23	19	20	18	17	16	15	13	9	11	12	14	2	8	10	6	5	7	4	3	1	
100	98	95	99	97	96	94	90	93	89	92	86	91	88	87	84	83	79	85	82	80	81	76	78	77	72	73	75	69	74	68	70	67	71	66	65	64	56	62	63	61	60	59	57	53	58	55	54	50	48	52	51	49	47	44	45	43	41	39	40	42	38	36	46	31	37	33	32	35	26	30	34	29	28	23	21	25	27	24	20	22	19	18	14	16	17	15	9	12	13	11	5	7	10	4	3	8	1	2	6	
100	99	98	97	96	95	94	89	93	91	92	82	90	88	87	86	84	81	80	83	79	85	78	77	76	70	72	75	71	74	69	73	68	67	66	63	65	58	62	64	60	59	56	61	54	57	55	53	52	43	51	49	50	48	46	47	45	42	40	41	44	39	38	37	31	35	36	34	32	28	33	30	27	29	23	25	24	26	22	20	18	19	17	16	14	21	15	11	10	12	13	3	7	9	8	6	5	2	4	1	
100	97	95	99	98	96	94	90	93	92	91	84	89	88	87	86	83	81	82	80	79	85	76	78	77	70	74	75	73	72	71	68	69	66	65	67	64	56	63	62	60	58	59	61	53	57	55	54	52	44	51	49	50	48	46	47	45	40	42	39	43	41	37	38	30	33	36	31	35	34	28	32	29	25	26	27	23	21	20	24	19	22	18	14	15	17	16	12	10	11	13	9	5	7	6	4	8	3	1	2	
99	100	95	97	96	98	94	93	92	91	90	83	89	88	87	86	85	79	80	84	81	82	76	78	77	71	73	75	69	74	68	72	66	70	65	63	64	58	62	67	60	57	59	61	55	56	54	51	50	43	53	52	49	48	45	47	46	42	40	41	44	39	38	36	34	33	37	29	32	35	28	30	31	25	24	27	26	23	20	22	18	21	17	12	16	19	15	9	13	14	11	2	7	10	8	6	5	4	3	1	
99	100	96	98	95	97	94	91	93	90	92	84	88	89	87	86	85	79	83	82	81	80	78	77	76	69	73	75	72	74	68	70	67	71	66	64	65	62	63	60	61	57	58	59	53	56	55	54	52	45	51	49	50	48	43	47	46	44	41	42	40	39	38	37	34	33	36	32	30	35	31	29	28	26	23	21	27	25	24	20	22	19	18	17	16	15	12	14	10	11	9	2	13	8	6	5	7	3	1	4	
99	100	96	98	97	95	94	92	93	90	91	83	89	88	87	86	84	81	80	82	79	85	76	78	77	73	75	74	70	72	69	68	67	71	66	64	65	57	63	61	62	59	55	60	58	56	54	53	51	45	52	49	50	47	48	46	44	42	40	41	43	39	36	38	32	35	33	31	37	28	30	34	29	26	25	27	23	24	22	21	19	20	18	15	14	17	16	10	11	12	13	2	7	9	8	6	5	4	1	3	
100	96	95	99	98	97	93	91	92	94	90	84	88	89	87	86	85	81	80	83	82	79	76	78	77	71	72	75	70	74	69	67	68	73	66	64	65	63	62	61	60	59	57	58	56	55	54	53	52	43	51	49	50	48	45	47	46	40	42	39	44	41	38	37	30	35	36	34	33	25	32	31	29	28	27	24	23	26	22	20	21	19	18	17	14	15	12	16	11	10	13	4	7	9	8	5	6	1	2	3	
100	99	98	97	95	96	94	91	93	90	92	86	89	88	87	85	84	82	79	81	80	83	77	78	76	72	74	75	71	73	70	69	68	67	66	64	63	65	61	62	60	59	58	56	53	57	55	54	51	47	52	49	50	48	45	46	44	42	41	37	39	38	36	43	30	40	33	32	35	28	31	34	29	27	22	23	26	25	24	21	19	20	17	12	18	16	15	9	13	14	11	2	6	10	8	5	7	4	3	1	
100	99	98	97	96	95	94	93	91	92	89	83	88	90	87	86	85	81	79	84	82	80	77	78	76	70	74	75	73	72	71	67	69	68	66	64	65	58	63	62	61	60	57	56	53	59	55	54	52	46	51	49	50	48	45	47	44	43	41	42	39	38	36	40	31	37	33	30	35	32	28	34	26	27	23	22	29	25	24	21	19	20	18	16	14	17	15	11	13	10	12	2	8	9	7	4	6	1	3	5	
100	98	97	99	96	95	94	91	93	90	92	83	89	88	87	86	85	79	81	84	82	80	76	78	77	73	75	74	72	70	68	71	65	69	64	67	63	61	62	66	59	57	58	60	53	56	55	54	52	46	51	50	49	48	47	45	44	42	40	41	43	39	38	37	34	35	36	29	32	31	28	27	33	26	30	23	25	24	22	20	19	18	17	14	15	21	16	11	10	13	12	3	8	9	7	5	6	4	1	2	
100	96	95	99	97	98	94	93	92	91	89	83	88	90	87	86	85	80	81	84	82	79	76	78	77	68	71	75	70	74	69	72	67	73	66	64	65	58	62	63	61	60	56	57	53	59	55	54	51	47	52	50	49	48	44	46	45	40	41	38	43	39	37	42	36	34	35	32	31	28	30	29	33	26	25	22	27	24	23	20	21	19	18	15	16	17	13	9	12	11	14	2	7	10	8	6	5	4	1	3	
100	96	95	99	98	97	94	89	93	90	92	85	91	88	87	86	84	79	83	82	81	80	78	77	76	70	74	75	72	73	71	67	69	68	66	64	65	57	63	61	62	60	58	56	52	59	55	54	53	51	50	49	48	47	41	46	45	44	39	38	40	37	36	43	32	42	35	31	34	29	28	33	30	25	26	27	23	24	20	22	19	21	18	16	17	15	13	11	10	12	14	3	6	9	8	5	7	4	2	1	
100	99	98	97	96	95	94	92	91	93	90	85	88	89	87	84	82	83	80	81	79	86	76	78	77	70	75	74	73	72	71	68	67	69	66	65	64	56	63	61	62	59	60	57	54	58	55	52	50	44	53	51	49	48	47	46	45	43	40	42	41	39	38	37	29	35	36	34	33	28	31	32	27	30	22	24	25	26	23	20	21	18	17	13	16	19	15	9	11	14	12	4	7	10	8	6	5	1	3	2	
100	97	96	99	98	95	94	93	92	90	91	83	89	88	87	86	85	82	80	84	81	79	77	78	76	69	75	74	73	72	68	70	67	71	66	65	64	57	63	61	62	60	58	56	53	59	55	54	51	45	52	50	49	48	43	47	46	44	42	41	40	39	38	36	31	35	37	34	29	33	32	28	30	26	25	27	23	22	21	24	18	19	16	15	17	20	13	9	11	12	14	7	6	10	8	5	4	1	3	2	
100	95	94	99	98	97	93	92	91	96	89	83	88	90	87	86	85	80	82	84	81	79	76	78	77	67	73	75	72	74	71	69	66	68	65	63	64	59	62	70	61	60	57	56	54	58	55	51	50	47	53	52	49	46	48	45	44	40	43	39	42	38	35	41	30	36	33	32	37	26	31	34	29	28	23	21	25	27	24	19	22	17	16	13	20	18	15	12	11	14	10	4	9	8	7	6	3	2	5	1	
100	98	97	99	95	96	94	91	93	92	90	88	87	89	86	85	83	84	82	80	79	81	76	78	77	69	75	74	73	72	71	68	67	70	66	64	65	57	63	61	62	59	60	56	53	58	55	54	52	43	51	50	49	48	45	47	46	41	42	38	44	40	37	39	36	33	35	31	32	34	28	30	29	27	25	24	22	26	21	23	19	20	18	12	16	17	14	15	10	13	9	3	7	8	5	4	11	1	2	6	
100	96	95	99	98	97	94	90	93	91	92	83	88	89	87	86	85	80	82	84	81	79	78	77	76	74	71	75	70	72	69	73	68	66	65	67	64	56	63	61	62	60	58	59	52	57	55	54	53	43	51	50	49	48	44	47	46	45	41	40	42	38	37	39	30	36	35	34	31	33	32	29	28	25	26	27	24	22	20	23	19	21	15	13	17	16	14	18	10	11	12	4	8	9	7	6	3	2	5	1	
100	97	95	98	96	99	94	90	93	89	92	84	91	88	87	86	85	80	81	83	82	79	76	78	77	69	72	75	71	74	70	67	68	73	66	65	64	55	63	62	61	60	56	59	58	57	54	52	51	46	53	49	50	48	45	47	43	41	44	39	42	40	38	36	29	35	37	34	33	31	32	30	28	26	25	27	21	23	20	24	19	22	18	11	15	17	16	13	12	14	10	4	9	8	7	5	6	1	3	2	
100	98	97	99	96	95	94	89	93	92	91	83	90	88	87	86	85	81	82	84	80	79	77	78	76	71	74	75	73	72	70	67	69	68	66	64	65	57	63	62	61	60	56	58	54	59	55	52	51	43	53	50	49	48	46	47	45	44	41	39	42	40	38	36	31	35	37	33	34	26	30	32	28	29	23	21	25	27	24	20	22	19	18	14	15	16	13	17	11	10	9	2	12	8	7	6	5	3	4	1	
99	100	98	97	95	96	94	90	93	89	92	88	91	87	86	83	82	79	85	81	80	84	76	78	77	71	72	75	69	74	68	70	66	73	65	67	64	57	63	61	62	60	59	56	52	58	55	54	53	47	51	49	50	48	45	46	44	42	43	38	40	39	37	41	29	36	35	34	31	32	33	30	26	28	23	22	27	25	24	21	20	19	18	13	17	16	15	12	11	14	10	4	8	9	7	6	5	2	1	3	
99	100	97	96	95	98	94	90	92	93	91	85	88	89	87	86	84	83	79	82	81	80	76	78	77	70	74	75	73	72	71	69	68	66	65	67	63	56	62	64	61	58	60	59	57	55	54	52	50	44	53	51	49	48	43	47	46	45	41	37	42	40	36	39	30	38	35	34	32	26	33	31	28	29	23	21	25	27	24	20	22	19	18	11	14	17	16	12	15	13	10	1	7	9	8	6	5	4	2	3	
100	97	96	99	95	98	94	90	93	91	92	87	88	89	86	85	84	80	82	83	79	81	76	78	77	72	71	75	70	74	69	67	68	73	66	65	64	57	63	60	61	59	62	56	53	58	55	54	51	46	52	50	49	48	42	47	45	44	38	41	39	37	36	43	33	35	31	30	40	29	27	34	32	26	25	21	28	24	23	20	22	19	16	14	13	17	15	18	10	12	11	6	8	9	7	4	5	1	2	3	
99	100	97	98	95	96	94	91	93	90	92	82	88	89	87	86	85	79	80	83	81	84	76	78	77	70	73	75	72	74	71	69	67	68	66	64	65	59	63	62	60	58	56	61	54	57	55	52	51	43	53	50	49	48	46	47	45	44	40	42	41	39	38	36	37	34	32	30	35	25	29	31	33	27	28	24	23	26	21	22	18	20	17	14	12	19	16	13	15	10	11	2	7	9	8	6	5	4	1	3	
100	98	97	99	96	95	94	91	93	90	92	85	88	89	87	86	84	83	79	82	81	80	77	78	76	70	75	74	72	73	71	67	69	68	66	64	65	55	63	61	62	59	57	60	58	56	54	52	51	45	53	49	50	48	42	47	46	43	37	40	39	36	35	44	31	41	33	32	38	30	26	34	29	25	28	21	27	24	23	20	22	17	16	13	18	19	15	9	14	12	11	7	5	10	8	3	6	2	1	4	
100	98	96	97	95	99	94	92	93	90	91	84	89	88	87	86	85	83	79	81	80	82	76	78	77	74	75	73	72	71	69	67	68	70	66	64	65	55	63	61	62	60	57	59	56	58	54	53	51	46	52	49	50	48	44	47	45	41	42	39	43	40	38	36	29	34	37	33	31	35	32	30	28	26	22	27	24	25	23	21	19	20	18	13	12	17	16	14	15	9	10	1	11	8	6	4	7	2	3	5	
100	97	95	98	96	99	94	93	91	92	90	86	88	89	87	85	84	81	79	83	82	80	76	78	77	70	75	74	73	72	71	67	69	68	66	64	65	56	63	61	62	60	57	59	53	58	55	54	52	47	51	50	49	48	45	46	44	43	38	42	41	37	36	40	31	33	35	28	39	34	27	32	30	24	29	26	25	23	22	21	19	20	17	12	16	18	15	9	14	13	11	5	7	10	8	6	3	2	4	1	
100	99	98	97	96	95	94	91	93	92	90	84	88	89	87	86	85	81	82	83	80	79	76	78	77	71	74	75	73	72	70	67	69	68	66	64	65	58	62	63	61	60	59	56	52	57	55	54	53	46	51	49	50	48	42	47	45	44	41	39	40	38	37	43	31	33	36	30	34	35	28	32	27	25	24	26	29	21	20	23	19	22	17	13	16	18	15	9	11	14	12	1	8	10	7	6	5	4	2	3	
100	98	96	99	95	97	94	89	93	90	92	83	91	88	87	86	85	81	82	84	80	78	79	77	76	69	75	74	72	73	71	67	68	70	66	63	65	57	62	64	60	59	61	58	54	56	55	51	50	45	53	52	49	48	44	47	46	42	43	40	41	39	38	36	37	35	33	28	32	30	27	31	34	26	29	21	24	25	23	19	22	18	17	16	20	15	14	13	12	10	11	2	8	6	5	4	9	3	1	7	
100	98	96	99	97	95	94	93	91	92	90	84	88	89	87	86	85	82	80	83	81	79	78	77	76	72	75	74	73	71	70	68	69	67	66	64	65	59	63	61	62	60	58	56	55	57	54	53	52	45	51	50	49	48	47	46	44	43	40	42	41	39	38	36	34	33	37	30	32	35	28	29	31	27	23	22	26	25	24	21	19	20	18	15	14	17	16	11	13	10	12	3	8	9	7	5	6	1	2	4	
100	95	94	98	97	99	93	92	90	96	89	86	88	91	87	85	84	81	79	83	82	80	76	78	77	70	74	75	72	73	71	68	69	67	66	65	64	58	63	61	62	60	56	59	53	57	55	54	50	43	52	51	49	48	46	47	45	40	42	38	44	37	36	41	32	39	35	34	31	26	33	30	28	29	24	23	25	27	21	22	20	19	17	12	15	18	16	9	13	14	11	4	7	10	6	5	8	3	1	2	
100	99	96	98	97	95	94	93	92	90	91	85	88	89	87	86	83	84	79	82	80	81	76	78	77	70	74	75	72	73	71	67	69	68	66	64	65	55	63	62	61	59	57	60	56	58	54	51	50	43	53	52	49	48	46	47	45	40	42	39	44	41	35	38	29	37	34	32	36	27	31	33	28	30	25	24	21	26	20	23	18	22	17	14	13	19	16	12	15	10	11	4	7	9	8	6	3	1	5	2	
99	100	95	98	97	96	94	93	92	90	91	84	88	89	87	86	83	82	81	80	79	85	77	78	76	70	75	74	73	72	71	66	68	67	65	69	64	57	63	61	62	60	58	56	54	59	55	53	51	46	52	50	49	48	47	45	43	41	44	37	40	38	36	42	33	39	32	30	35	26	29	34	31	28	25	24	21	27	20	23	19	22	18	16	14	17	15	10	11	13	12	6	5	9	8	3	7	1	2	4	
100	98	97	99	96	95	94	89	93	92	91	88	90	87	86	84	83	79	85	82	80	81	76	78	77	69	74	75	73	72	71	70	68	67	66	64	65	60	62	63	61	59	55	58	57	56	54	52	51	45	53	50	49	48	44	47	46	40	43	39	42	41	38	36	37	35	34	32	29	27	30	28	33	25	31	26	23	22	21	24	19	20	18	12	15	17	16	9	13	14	11	7	6	10	5	3	8	2	1	4	
100	99	98	96	95	97	94	91	93	90	92	83	89	88	87	86	85	80	81	84	82	78	79	77	76	71	75	74	73	72	70	68	69	66	65	67	64	55	63	62	61	60	57	59	58	56	54	53	51	47	52	49	50	48	45	46	43	42	44	39	40	38	35	41	29	37	34	33	36	25	32	31	28	30	27	22	24	26	23	19	20	18	17	16	15	21	14	9	11	12	13	2	8	10	7	6	5	4	3	1	
100	97	96	98	95	99	94	90	93	89	92	84	91	88	87	86	85	80	82	83	79	81	77	78	76	72	73	75	71	74	70	68	69	67	66	65	64	55	63	61	62	60	58	57	56	59	54	52	51	44	53	50	49	47	48	46	45	40	42	39	43	41	38	36	31	35	37	34	29	33	32	28	30	27	25	26	23	22	20	24	18	21	17	13	14	19	15	16	11	10	12	3	7	8	6	5	9	2	4	1	
99	100	95	98	96	97	94	91	93	89	92	82	90	88	87	85	84	80	79	83	81	86	78	77	76	70	73	75	72	74	71	68	67	69	66	64	65	58	63	61	62	60	56	57	53	59	55	54	51	42	52	50	49	48	45	47	46	43	40	41	44	38	37	39	29	35	36	34	32	28	33	31	27	30	24	22	25	26	23	19	21	18	16	14	20	17	15	11	10	12	13	2	7	9	8	6	4	1	5	3	
100	98	95	99	97	96	94	91	93	89	92	82	90	88	87	86	85	80	81	83	79	84	78	77	76	70	74	75	71	72	68	73	67	69	66	64	65	57	63	62	61	60	58	56	53	59	55	54	52	43	51	49	50	48	45	47	46	40	42	39	44	41	37	38	32	35	36	34	33	28	27	30	31	24	29	26	25	23	21	22	19	20	16	13	15	18	14	17	11	9	10	2	12	8	7	5	6	4	1	3	
100	97	95	99	98	96	94	92	93	90	91	85	89	88	87	86	84	79	83	82	81	80	77	78	76	74	73	75	72	71	69	70	68	67	66	65	64	58	63	61	62	60	59	57	56	55	54	51	50	45	53	52	49	48	46	47	43	40	44	39	42	41	37	38	30	35	34	32	36	31	29	33	28	27	22	23	25	26	24	20	21	19	18	17	15	16	14	13	10	12	9	1	11	6	5	4	8	3	2	7	
100	98	96	99	97	95	94	92	93	90	91	85	88	89	87	84	81	82	83	80	79	86	76	78	77	74	73	75	72	71	70	67	69	68	66	64	65	56	63	61	62	60	57	58	55	59	54	52	51	46	53	50	49	48	47	45	44	40	43	39	42	41	38	37	35	34	36	32	33	27	29	31	30	28	26	25	23	22	20	24	19	21	18	13	15	17	16	12	10	14	9	8	7	6	4	3	11	1	2	5	
100	99	96	97	95	98	93	92	91	94	89	86	88	90	87	85	83	80	84	82	81	79	76	78	77	69	75	74	72	73	71	66	68	70	65	63	64	59	62	67	60	58	57	61	56	55	54	53	51	42	52	50	49	48	47	46	45	44	41	39	43	40	38	36	34	35	37	32	29	30	31	28	33	27	26	25	23	24	21	22	19	20	18	15	17	16	13	11	10	12	14	7	5	8	6	3	9	2	1	4	
100	99	98	97	96	95	94	89	93	90	92	85	91	88	87	86	84	82	79	83	81	80	76	78	77	69	74	75	71	73	68	70	67	72	66	64	65	60	63	61	62	59	58	56	52	57	55	54	53	47	51	50	49	48	43	46	45	44	41	39	42	40	36	38	35	37	33	31	29	30	26	28	34	25	32	22	27	24	23	21	20	19	17	16	14	18	15	11	12	10	13	8	6	9	7	4	5	3	2	1	
100	98	95	97	96	99	94	89	93	92	91	84	90	88	87	86	85	80	83	82	81	79	76	78	77	69	74	75	72	71	70	73	68	67	66	64	65	56	63	61	62	60	59	58	54	57	55	53	52	44	51	49	50	48	43	47	46	45	40	42	39	37	36	41	34	38	35	32	31	33	28	30	27	26	23	22	29	25	24	21	20	18	17	15	13	19	16	14	11	9	10	6	12	8	7	5	4	3	2	1	
100	98	97	99	96	95	94	90	93	92	91	84	89	88	87	86	85	79	80	83	82	81	76	78	77	71	74	75	73	72	70	67	69	68	66	64	65	57	63	61	62	60	58	59	52	56	55	54	53	46	51	50	49	48	45	47	44	40	43	39	42	41	38	37	30	34	36	33	35	26	31	32	28	29	24	23	25	27	22	21	19	20	18	13	14	17	15	16	10	12	9	3	6	8	7	5	11	4	1	2	
99	100	96	97	95	98	94	91	92	93	90	85	89	88	87	86	84	81	80	83	82	79	77	78	76	69	75	74	73	72	70	67	66	71	65	68	64	57	62	63	61	60	58	56	53	59	55	54	51	47	52	50	49	46	48	45	44	41	43	40	42	39	38	35	36	34	37	32	30	28	31	27	33	25	29	26	23	22	21	24	17	19	16	13	12	20	15	18	14	10	11	1	8	9	7	6	5	2	3	4	
100	98	96	99	97	95	94	91	93	90	92	82	89	88	87	86	85	79	80	83	81	84	77	78	76	72	74	75	73	71	67	68	66	69	65	70	64	62	63	60	61	59	56	57	52	58	55	54	53	42	51	50	49	48	45	47	46	43	40	38	44	39	37	41	31	36	35	34	30	33	32	29	27	26	23	21	28	25	24	20	22	19	17	15	14	18	12	16	11	10	13	1	7	9	8	5	6	4	3	2	
100	99	96	98	95	97	94	92	91	93	89	84	88	90	87	85	83	81	79	82	80	86	77	78	76	70	73	75	72	74	71	67	69	68	66	64	65	57	63	62	61	60	58	56	52	59	55	54	53	45	51	50	49	47	48	46	43	42	44	40	41	39	38	37	33	35	36	34	32	30	28	31	29	26	25	24	27	22	21	23	20	19	18	16	14	17	15	11	10	13	12	6	8	9	7	5	4	1	3	2	
99	100	97	96	95	98	94	93	92	90	91	84	88	89	87	86	85	82	80	83	79	81	76	78	77	70	73	75	72	74	71	69	67	68	66	64	65	56	63	62	60	59	58	61	52	57	55	54	53	43	51	49	50	48	46	47	45	40	42	39	44	41	38	37	36	35	34	33	31	30	29	28	32	25	24	27	26	22	21	23	19	20	18	13	16	17	15	11	12	14	10	1	6	9	7	4	8	2	3	5	
100	98	97	96	95	99	94	90	93	91	92	85	88	89	87	86	83	84	79	82	81	80	76	78	77	73	75	74	72	71	69	70	68	67	66	65	63	57	62	64	61	60	56	58	55	59	54	52	51	45	53	49	50	48	43	47	46	44	40	41	42	39	38	36	31	33	37	32	34	35	28	29	30	25	26	27	22	24	21	23	20	19	18	16	17	15	13	14	10	12	9	2	11	6	5	4	8	3	1	7	
100	98	95	99	97	96	94	90	93	91	92	85	88	89	87	86	84	80	83	82	81	79	76	78	77	70	74	75	72	73	71	68	69	67	65	63	64	60	62	66	58	57	61	59	54	56	55	52	50	46	53	51	49	48	43	47	45	44	42	38	39	37	36	41	34	40	32	30	35	25	28	33	31	27	29	23	24	26	22	21	20	19	18	14	15	17	16	13	10	11	12	6	9	8	7	5	4	1	3	2	
100	96	95	99	98	97	94	93	91	92	90	87	89	88	86	85	83	84	79	82	81	80	76	78	77	70	73	75	72	74	71	67	69	68	66	64	65	57	63	62	61	60	56	58	54	59	55	53	51	43	52	49	50	48	44	47	46	45	39	42	40	38	37	41	31	33	36	32	34	35	29	30	28	27	24	21	25	26	23	20	22	18	17	16	15	19	14	13	12	10	11	2	9	8	6	5	7	1	3	4	
99	100	96	97	95	98	94	89	93	90	92	85	91	88	87	86	83	84	80	82	81	78	79	77	76	70	73	75	72	74	71	68	69	67	66	64	65	60	63	59	62	57	61	58	54	56	55	52	50	49	53	51	48	46	47	45	44	42	43	41	40	39	36	38	33	37	34	29	35	32	27	31	30	26	28	25	23	22	21	24	19	20	18	13	12	17	16	14	15	10	11	7	8	9	6	5	4	3	1	2	
99	100	96	97	95	98	94	91	92	93	89	85	88	90	87	86	84	79	83	82	81	80	76	78	77	71	74	75	72	73	70	66	67	68	65	69	64	60	63	61	62	57	59	58	54	56	55	51	50	48	53	52	49	46	47	45	43	40	44	39	42	41	38	37	29	35	36	33	34	28	31	32	27	30	25	26	22	24	21	23	19	20	18	13	14	17	16	9	15	11	12	2	7	10	8	6	4	3	5	1	
100	97	96	99	98	95	94	91	93	90	92	86	88	89	87	85	83	84	81	82	79	80	78	77	76	71	73	75	72	74	70	67	69	66	65	68	64	58	63	61	62	60	59	57	53	56	55	54	51	43	52	49	50	48	44	47	46	45	42	41	40	39	38	36	34	35	37	29	32	33	28	31	30	26	23	25	27	24	22	21	20	19	18	13	14	17	15	16	11	12	10	2	7	9	8	6	5	4	3	1	
100	97	95	99	98	96	94	90	93	89	92	82	91	88	87	86	85	79	80	83	81	84	77	78	76	68	75	74	73	72	71	69	67	70	66	65	64	56	63	61	62	60	58	57	54	59	55	53	51	44	52	49	50	48	45	47	46	42	40	39	41	37	36	43	30	38	35	34	32	28	33	31	27	29	24	22	25	26	23	21	20	19	18	14	15	17	16	11	12	13	10	1	8	9	7	6	4	2	5	3	
100	99	96	98	97	95	94	90	93	89	92	84	91	88	87	86	85	79	80	82	81	83	78	77	76	72	71	75	70	74	69	67	68	73	66	65	64	56	62	63	61	59	58	60	54	57	55	53	51	48	52	49	50	47	42	46	44	43	39	37	40	38	36	45	31	41	35	30	34	32	28	33	26	27	23	21	29	25	24	20	22	19	17	11	16	18	15	13	14	12	10	1	7	9	8	6	5	3	2	4	
100	97	95	99	98	96	93	91	92	94	90	84	89	88	87	86	85	82	81	83	80	79	76	78	77	70	75	74	72	71	68	73	66	67	65	69	64	57	62	63	60	58	59	61	54	56	55	52	51	45	53	50	49	48	41	47	46	43	40	37	39	38	36	44	32	42	35	33	34	26	29	30	31	28	25	24	23	27	22	21	20	19	18	17	14	16	15	12	10	11	13	2	6	9	8	4	7	1	3	5	
